food_code,food_description,number_of_servings,measure_description,gram_weight
51501040.0,"Bread, oat bran (Includes: pre-sliced or not)",1.0,"1 slice, crust not eaten",13.0
51501040.0,"Bread, oat bran (Includes: pre-sliced or not)",1.0,"1 slice, snack-size",10.0
51501050.0,"Bread, oat bran, toasted (Includes: pre-sliced or not)",1.0,Per 100g,100.0
51501050.0,"Bread, oat bran, toasted (Includes: pre-sliced or not)",1.0,1 large or thick slice,39.0
51501050.0,"Bread, oat bran, toasted (Includes: pre-sliced or not)",1.0,Quantity not specified,25.0
51501050.0,"Bread, oat bran, toasted (Includes: pre-sliced or not)",1.0,1 small or thin/very thin slice,22.0
51501050.0,"Bread, oat bran, toasted (Includes: pre-sliced or not)",1.0,1 medium or regular slice,25.0
51501050.0,"Bread, oat bran, toasted (Includes: pre-sliced or not)",1.0,"1 slice, crust not eaten",12.0
51501050.0,"Bread, oat bran, toasted (Includes: pre-sliced or not)",1.0,"1 slice, snack-size",9.0
51501080.0,"Bagel, oat bran (Includes: Bagel Thins)",1.0,Per 100g,100.0
51501080.0,"Bagel, oat bran (Includes: Bagel Thins)",1.0,1 miniature,26.0
51501080.0,"Bagel, oat bran (Includes: Bagel Thins)",1.0,1 Bagel Thin,46.0
51501080.0,"Bagel, oat bran (Includes: Bagel Thins)",1.0,1 small,69.0
51501080.0,"Bagel, oat bran (Includes: Bagel Thins)",1.0,1 regular,105.0
51501080.0,"Bagel, oat bran (Includes: Bagel Thins)",1.0,1 large,131.0
51501080.0,"Bagel, oat bran (Includes: Bagel Thins)",1.0,Quantity not specified,105.0
51502010.0,"Roll, oatmeal",1.0,Per 100g,100.0
51502010.0,"Roll, oatmeal",1.0,Quantity not specified,36.0
51502010.0,"Roll, oatmeal",1.0,1 miniature/small roll,28.0
51502010.0,"Roll, oatmeal",1.0,1 medium/regular/sandwich size roll,36.0
51503000.0,"Muffin, English, oat bran",1.0,Per 100g,100.0
51503000.0,"Muffin, English, oat bran",1.0,1 muffin,58.0
51503000.0,"Muffin, English, oat bran",1.0,Quantity not specified,58.0
51503040.0,"Muffin, English, oat bran, with raisins",1.0,Per 100g,100.0
51503040.0,"Muffin, English, oat bran, with raisins",1.0,1 muffin,58.0
51503040.0,"Muffin, English, oat bran, with raisins",1.0,Quantity not specified,58.0
51601010.0,"Bread, multigrain, toasted (Includes: pre-sliced or not)",1.0,Per 100g,100.0
51601010.0,"Bread, multigrain, toasted (Includes: pre-sliced or not)",1.0,Quantity not specified,33.0
51601010.0,"Bread, multigrain, toasted (Includes: pre-sliced or not)",1.0,"1 slice, crust not eaten",15.0
51601010.0,"Bread, multigrain, toasted (Includes: pre-sliced or not)",1.0,1 small or thin/very thin slice,22.0
51601010.0,"Bread, multigrain, toasted (Includes: pre-sliced or not)",1.0,1 medium or regular slice,33.0
51601010.0,"Bread, multigrain, toasted (Includes: pre-sliced or not)",1.0,1 large or thick slice,39.0
51601010.0,"Bread, multigrain, toasted (Includes: pre-sliced or not)",1.0,"1 slice, snack-size",9.0
51601020.0,"Bread, multigrain (Includes: pre-sliced or not; Sandwich Thins)",1.0,Per 100g,100.0
51601020.0,"Bread, multigrain (Includes: pre-sliced or not; Sandwich Thins)",1.0,Quantity not specified,36.0
51601020.0,"Bread, multigrain (Includes: pre-sliced or not; Sandwich Thins)",1.0,"1 slice, crust not eaten",16.0
51601020.0,"Bread, multigrain (Includes: pre-sliced or not; Sandwich Thins)",1.0,1 small or thin/very thin slice,24.0
51601020.0,"Bread, multigrain (Includes: pre-sliced or not; Sandwich Thins)",1.0,1 medium or regular slice,36.0
51601020.0,"Bread, multigrain (Includes: pre-sliced or not; Sandwich Thins)",1.0,1 large or thick slice,43.0
51601020.0,"Bread, multigrain (Includes: pre-sliced or not; Sandwich Thins)",1.0,"1 slice, snack-size",10.0
51601020.0,"Bread, multigrain (Includes: pre-sliced or not; Sandwich Thins)",1.0,1 sandwich thin,42.0
51601210.0,"Bread, multigrain, with raisins (Includes: pre-sliced or not)",1.0,Per 100g,100.0
51601210.0,"Bread, multigrain, with raisins (Includes: pre-sliced or not)",1.0,Quantity not specified,36.0
51601210.0,"Bread, multigrain, with raisins (Includes: pre-sliced or not)",1.0,1 small or thin/very thin slice,24.0
51601210.0,"Bread, multigrain, with raisins (Includes: pre-sliced or not)",1.0,1 medium or regular slice,36.0
51601210.0,"Bread, multigrain, with raisins (Includes: pre-sliced or not)",1.0,1 large or thick slice,43.0
51601210.0,"Bread, multigrain, with raisins (Includes: pre-sliced or not)",1.0,"1 slice, crust not eaten",16.0
51601210.0,"Bread, multigrain, with raisins (Includes: pre-sliced or not)",1.0,"1 slice, snack-size",10.0
51601220.0,"Bread, multigrain, with raisins, toasted (Includes: pre-sliced or not)",1.0,Per 100g,100.0
51601220.0,"Bread, multigrain, with raisins, toasted (Includes: pre-sliced or not)",1.0,Quantity not specified,33.0
51601220.0,"Bread, multigrain, with raisins, toasted (Includes: pre-sliced or not)",1.0,1 small or thin/very thin slice,22.0
51601220.0,"Bread, multigrain, with raisins, toasted (Includes: pre-sliced or not)",1.0,1 medium or regular slice,33.0
51601220.0,"Bread, multigrain, with raisins, toasted (Includes: pre-sliced or not)",1.0,1 large or thick slice,39.0
51601220.0,"Bread, multigrain, with raisins, toasted (Includes: pre-sliced or not)",1.0,"1 slice, crust not eaten",15.0
51601220.0,"Bread, multigrain, with raisins, toasted (Includes: pre-sliced or not)",1.0,"1 slice, snack-size",9.0
51602010.0,"Bread, multigrain, reduced calorie and/or high fiber (Includes: pre-sliced or not; light or lite)",1.0,Per 100g,100.0
51602010.0,"Bread, multigrain, reduced calorie and/or high fiber (Includes: pre-sliced or not; light or lite)",1.0,Quantity not specified,36.0
51602010.0,"Bread, multigrain, reduced calorie and/or high fiber (Includes: pre-sliced or not; light or lite)",1.0,1 small or thin/very thin slice,24.0
51602010.0,"Bread, multigrain, reduced calorie and/or high fiber (Includes: pre-sliced or not; light or lite)",1.0,1 medium or regular slice,36.0
51602010.0,"Bread, multigrain, reduced calorie and/or high fiber (Includes: pre-sliced or not; light or lite)",1.0,1 large or thick slice,43.0
51602010.0,"Bread, multigrain, reduced calorie and/or high fiber (Includes: pre-sliced or not; light or lite)",1.0,"1 slice, crust not eaten",16.0
51602010.0,"Bread, multigrain, reduced calorie and/or high fiber (Includes: pre-sliced or not; light or lite)",1.0,"1 slice, snack-size",10.0
51602020.0,"Bread, multigrain, reduced calorie and/or high fiber, toasted (Includes: pre-sliced or not; light or lite)",1.0,Per 100g,100.0
51602020.0,"Bread, multigrain, reduced calorie and/or high fiber, toasted (Includes: pre-sliced or not; light or lite)",1.0,Quantity not specified,33.0
51602020.0,"Bread, multigrain, reduced calorie and/or high fiber, toasted (Includes: pre-sliced or not; light or lite)",1.0,1 small or thin/very thin slice,22.0
51602020.0,"Bread, multigrain, reduced calorie and/or high fiber, toasted (Includes: pre-sliced or not; light or lite)",1.0,1 medium or regular slice,33.0
51602020.0,"Bread, multigrain, reduced calorie and/or high fiber, toasted (Includes: pre-sliced or not; light or lite)",1.0,1 large or thick slice,39.0
51602020.0,"Bread, multigrain, reduced calorie and/or high fiber, toasted (Includes: pre-sliced or not; light or lite)",1.0,"1 slice, crust not eaten",15.0
51602020.0,"Bread, multigrain, reduced calorie and/or high fiber, toasted (Includes: pre-sliced or not; light or lite)",1.0,"1 slice, snack-size",9.0
51620000.0,"Roll, multigrain (Includes: oat bran roll)",1.0,Per 100g,100.0
51620000.0,"Roll, multigrain (Includes: oat bran roll)",1.0,Quantity not specified,43.0
51620000.0,"Roll, multigrain (Includes: oat bran roll)",1.0,1 miniature/small roll,28.0
51620000.0,"Roll, multigrain (Includes: oat bran roll)",1.0,1 medium/regular/sandwich size roll,43.0
51620000.0,"Roll, multigrain (Includes: oat bran roll)",1.0,1 large roll,52.0
51620000.0,"Roll, multigrain (Includes: oat bran roll)",1.0,1 extra large roll,68.0
51620000.0,"Roll, multigrain (Includes: oat bran roll)",1.0,"1 small submarine, hoagie roll",73.0
51620000.0,"Roll, multigrain (Includes: oat bran roll)",1.0,"1 medium submarine, hoagie roll",106.0
51620000.0,"Roll, multigrain (Includes: oat bran roll)",1.0,"1 large submarine, hoagie roll",153.0
51620020.0,"Roll, multigrain, hot dog bun (Includes: frankfurter bun; oat bran roll)",1.0,Per 100g,100.0
51620020.0,"Roll, multigrain, hot dog bun (Includes: frankfurter bun; oat bran roll)",1.0,1 hot dog bun,45.0
51620020.0,"Roll, multigrain, hot dog bun (Includes: frankfurter bun; oat bran roll)",1.0,1 foot long hot dog bun,83.0
51620020.0,"Roll, multigrain, hot dog bun (Includes: frankfurter bun; oat bran roll)",1.0,Quantity not specified,45.0
51620030.0,"Roll, multigrain, hamburger bun (Includes: oat bran roll)",1.0,Per 100g,100.0
51620030.0,"Roll, multigrain, hamburger bun (Includes: oat bran roll)",1.0,1 miniature/small hamburger bun,28.0
51620030.0,"Roll, multigrain, hamburger bun (Includes: oat bran roll)",1.0,1 hamburger bun,52.0
51620030.0,"Roll, multigrain, hamburger bun (Includes: oat bran roll)",1.0,Quantity not specified,52.0
51630000.0,"Bagel, multigrain (Includes: Bagel Thins)",1.0,Per 100g,100.0
51630000.0,"Bagel, multigrain (Includes: Bagel Thins)",1.0,1 miniature,26.0
51630000.0,"Bagel, multigrain (Includes: Bagel Thins)",1.0,1 Bagel Thin,46.0
51630000.0,"Bagel, multigrain (Includes: Bagel Thins)",1.0,1 small,69.0
51630000.0,"Bagel, multigrain (Includes: Bagel Thins)",1.0,1 regular,105.0
51630000.0,"Bagel, multigrain (Includes: Bagel Thins)",1.0,1 large,131.0
51630000.0,"Bagel, multigrain (Includes: Bagel Thins)",1.0,Quantity not specified,105.0
51630100.0,"Bagel, multigrain, with raisins (Includes: Bagel Thins)",1.0,Per 100g,100.0
51630100.0,"Bagel, multigrain, with raisins (Includes: Bagel Thins)",1.0,1 miniature,26.0
51630100.0,"Bagel, multigrain, with raisins (Includes: Bagel Thins)",1.0,1 Bagel Thin,46.0
51630100.0,"Bagel, multigrain, with raisins (Includes: Bagel Thins)",1.0,1 small,69.0
51630100.0,"Bagel, multigrain, with raisins (Includes: Bagel Thins)",1.0,1 regular,105.0
51630100.0,"Bagel, multigrain, with raisins (Includes: Bagel Thins)",1.0,1 large,131.0
51630100.0,"Bagel, multigrain, with raisins (Includes: Bagel Thins)",1.0,Quantity not specified,105.0
51630200.0,"Muffin, English, multigrain",1.0,Per 100g,100.0
51630200.0,"Muffin, English, multigrain",1.0,1 muffin,58.0
51630200.0,"Muffin, English, multigrain",1.0,Quantity not specified,58.0
51801010.0,"Bread, barley (Includes: pre-sliced or not)",1.0,Per 100g,100.0
51801010.0,"Bread, barley (Includes: pre-sliced or not)",1.0,Quantity not specified,28.0
51801010.0,"Bread, barley (Includes: pre-sliced or not)",1.0,1 small or thin/very thin slice,24.0
51801010.0,"Bread, barley (Includes: pre-sliced or not)",1.0,1 medium or regular slice,28.0
51801010.0,"Bread, barley (Includes: pre-sliced or not)",1.0,1 large or thick slice,43.0
51801010.0,"Bread, barley (Includes: pre-sliced or not)",1.0,"1 slice, crust not eaten",13.0
51801010.0,"Bread, barley (Includes: pre-sliced or not)",1.0,"1 slice, snack-size",10.0
51801020.0,"Bread, barley, toasted",1.0,Per 100g,100.0
51801020.0,"Bread, barley, toasted",1.0,1 small or thin/very thin slice,22.0
51801020.0,"Bread, barley, toasted",1.0,1 medium or regular slice,25.0
51801020.0,"Bread, barley, toasted",1.0,1 large or thick slice,39.0
51801020.0,"Bread, barley, toasted",1.0,"1 slice, crust not eaten",12.0
51801020.0,"Bread, barley, toasted",1.0,"1 slice, snack-size",9.0
51801020.0,"Bread, barley, toasted",1.0,Quantity not specified,25.0
51804010.0,"Bread, soy (Includes: pre-sliced or not)",1.0,Per 100g,100.0
51804010.0,"Bread, soy (Includes: pre-sliced or not)",1.0,Quantity not specified,28.0
51804010.0,"Bread, soy (Includes: pre-sliced or not)",1.0,1 small or thin/very thin slice,24.0
51804010.0,"Bread, soy (Includes: pre-sliced or not)",1.0,1 medium or regular slice,28.0
51804010.0,"Bread, soy (Includes: pre-sliced or not)",1.0,1 large or thick slice,43.0
51804010.0,"Bread, soy (Includes: pre-sliced or not)",1.0,"1 slice, crust not eaten",13.0
51804010.0,"Bread, soy (Includes: pre-sliced or not)",1.0,"1 slice, snack-size",10.0
51804020.0,"Bread, soy, toasted (Includes: pre-sliced or not)",1.0,Per 100g,100.0
51804020.0,"Bread, soy, toasted (Includes: pre-sliced or not)",1.0,Quantity not specified,25.0
51804020.0,"Bread, soy, toasted (Includes: pre-sliced or not)",1.0,1 small or thin/very thin slice,22.0
51804020.0,"Bread, soy, toasted (Includes: pre-sliced or not)",1.0,1 medium or regular slice,25.0
51804020.0,"Bread, soy, toasted (Includes: pre-sliced or not)",1.0,1 large or thick slice,39.0
51804020.0,"Bread, soy, toasted (Includes: pre-sliced or not)",1.0,"1 slice, crust not eaten",12.0
51804020.0,"Bread, soy, toasted (Includes: pre-sliced or not)",1.0,"1 slice, snack-size",9.0
51805010.0,"Bread, sunflower meal (Includes: sunflower seed bread; pre-sliced or not)",1.0,Per 100g,100.0
51805010.0,"Bread, sunflower meal (Includes: sunflower seed bread; pre-sliced or not)",1.0,Quantity not specified,28.0
51805010.0,"Bread, sunflower meal (Includes: sunflower seed bread; pre-sliced or not)",1.0,1 small or thin/very thin slice,24.0
51805010.0,"Bread, sunflower meal (Includes: sunflower seed bread; pre-sliced or not)",1.0,1 medium or regular slice,28.0
51805010.0,"Bread, sunflower meal (Includes: sunflower seed bread; pre-sliced or not)",1.0,1 large or thick slice,43.0
51805020.0,"Bread, sunflower meal, toasted (Includes: sunflower seed bread, toasted; pre-sliced or not)",1.0,Per 100g,100.0
51805020.0,"Bread, sunflower meal, toasted (Includes: sunflower seed bread, toasted; pre-sliced or not)",1.0,Quantity not specified,25.0
51805020.0,"Bread, sunflower meal, toasted (Includes: sunflower seed bread, toasted; pre-sliced or not)",1.0,1 small or thin/very thin slice,22.0
51805020.0,"Bread, sunflower meal, toasted (Includes: sunflower seed bread, toasted; pre-sliced or not)",1.0,1 medium or regular slice,25.0
51805020.0,"Bread, sunflower meal, toasted (Includes: sunflower seed bread, toasted; pre-sliced or not)",1.0,1 large or thick slice,39.0
51806010.0,"Bread, rice (Includes: pre-sliced or not)",1.0,Per 100g,100.0
51806010.0,"Bread, rice (Includes: pre-sliced or not)",1.0,Quantity not specified,28.0
51806010.0,"Bread, rice (Includes: pre-sliced or not)",1.0,1 small or thin/very thin slice,24.0
51806010.0,"Bread, rice (Includes: pre-sliced or not)",1.0,1 medium or regular slice,28.0
51806010.0,"Bread, rice (Includes: pre-sliced or not)",1.0,1 large or thick slice,43.0
51806010.0,"Bread, rice (Includes: pre-sliced or not)",1.0,"1 slice, crust not eaten",13.0
51806010.0,"Bread, rice (Includes: pre-sliced or not)",1.0,"1 slice, snack-size",10.0
51806020.0,"Bread, rice, toasted (Includes: pre-sliced or not)",1.0,Per 100g,100.0
51806020.0,"Bread, rice, toasted (Includes: pre-sliced or not)",1.0,Quantity not specified,25.0
51806020.0,"Bread, rice, toasted (Includes: pre-sliced or not)",1.0,1 small or thin/very thin slice,22.0
51806020.0,"Bread, rice, toasted (Includes: pre-sliced or not)",1.0,1 medium or regular slice,25.0
51806020.0,"Bread, rice, toasted (Includes: pre-sliced or not)",1.0,1 large or thick slice,39.0
51806020.0,"Bread, rice, toasted (Includes: pre-sliced or not)",1.0,"1 slice, crust not eaten",12.0
51806020.0,"Bread, rice, toasted (Includes: pre-sliced or not)",1.0,"1 slice, snack-size",9.0
51807000.0,"Injera, Ethiopian bread",1.0,Per 100g,100.0
51807000.0,"Injera, Ethiopian bread",1.0,"1 cup, pieces",68.0
51807000.0,"Injera, Ethiopian bread",1.0,"1 injera (12"" dia)",127.0
51807000.0,"Injera, Ethiopian bread",1.0,Quantity not specified,127.0
51807000.0,"Injera, Ethiopian bread",1.0,1 surface inch,1.1
51808000.0,"Bread, gluten free (Includes: Feather Light; pre-sliced or not)",1.0,Per 100g,100.0
51808000.0,"Bread, gluten free (Includes: Feather Light; pre-sliced or not)",1.0,Quantity not specified,28.0
51808000.0,"Bread, gluten free (Includes: Feather Light; pre-sliced or not)",1.0,1 small or thin/very thin slice,24.0
51808000.0,"Bread, gluten free (Includes: Feather Light; pre-sliced or not)",1.0,1 medium or regular slice,28.0
51808000.0,"Bread, gluten free (Includes: Feather Light; pre-sliced or not)",1.0,1 large or thick slice,43.0
51808000.0,"Bread, gluten free (Includes: Feather Light; pre-sliced or not)",1.0,"1 slice, crust not eaten",13.0
51808000.0,"Bread, gluten free (Includes: Feather Light; pre-sliced or not)",1.0,"1 slice, snack-size",10.0
51808000.0,"Bread, gluten free (Includes: Feather Light; pre-sliced or not)",1.0,1 cup,40.0
51808000.0,"Bread, gluten free (Includes: Feather Light; pre-sliced or not)",1.0,1 cubic inch,2.8
51808010.0,"Bread, gluten free, toasted (Includes: Feather Light)",1.0,Per 100g,100.0
51808010.0,"Bread, gluten free, toasted (Includes: Feather Light)",1.0,1 small or thin/very thin slice,22.0
51808010.0,"Bread, gluten free, toasted (Includes: Feather Light)",1.0,1 medium or regular slice,25.0
51808010.0,"Bread, gluten free, toasted (Includes: Feather Light)",1.0,1 large or thick slice,39.0
51808010.0,"Bread, gluten free, toasted (Includes: Feather Light)",1.0,"1 slice, crust not eaten",12.0
51808010.0,"Bread, gluten free, toasted (Includes: Feather Light)",1.0,"1 slice, snack-size",9.0
51808010.0,"Bread, gluten free, toasted (Includes: Feather Light)",1.0,1 cup,40.0
51808010.0,"Bread, gluten free, toasted (Includes: Feather Light)",1.0,1 cubic inch,3.9
51808010.0,"Bread, gluten free, toasted (Includes: Feather Light)",1.0,Quantity not specified,25.0
51808050.0,"Breadsticks, hard, gluten free",1.0,Per 100g,100.0
51808050.0,"Breadsticks, hard, gluten free",1.0,1 snack size stick,2.0
51808050.0,"Breadsticks, hard, gluten free",1.0,1 small stick,5.0
51808050.0,"Breadsticks, hard, gluten free",1.0,1 medium stick,10.0
51808050.0,"Breadsticks, hard, gluten free",1.0,1 large stick,20.0
51808050.0,"Breadsticks, hard, gluten free",1.0,1 extra large stick,35.0
51808050.0,"Breadsticks, hard, gluten free",1.0,1 cup,46.0
51808050.0,"Breadsticks, hard, gluten free",1.0,Quantity not specified,12.0
51808100.0,"Roll, gluten free",1.0,Per 100g,100.0
51808100.0,"Roll, gluten free",1.0,1 miniature/small roll,28.0
